"customer_id","customer_code","first_name","last_name","full_name","gender","date_of_birth","marital_status","occupation","annual_income","phone_number","email","address","city","state","postal_code","country","pan_number","aadhaar_number","customer_since","risk_category","kyc_status","customer_status"
"7047","CUST007047","Ria","Saini","Ria Saini","Female","1951-07-22","Married","Software Engineer","3049992","9743922294","ria.saini689@gmail.com","47, Dhaliwal Marg","Mumbai","Maharashtra","618407","India","TBAPC3703X","618727640739","2021-07-04","Low","Verified","Active"
"7048","CUST007048","Arjun","Yohannan","Arjun Yohannan","Male","1964-07-18","Married","Civil Engineer","1659426","9842533834","arjun.yohannan550@gmail.com","37/116
Suri Zila","Howrah","West Bengal","135270","India","JCFXG7102V","297670068384","2017-07-05","Low","Verified","Active"
"7049","CUST007049","Aditya","Wable","Aditya Wable","Male","1989-07-12","Single","Police Officer","8421038","9966862992","aditya.wable289@gmail.com","03/24
Sule Nagar","Mysuru","Karnataka","628347","India","WYACY1574B","872195974925","2015-07-06","Low","Verified","Active"
"7050","CUST007050","Pallavi","Mukhopadhyay","Pallavi Mukhopadhyay","Female","1990-07-12","Married","Nurse","1287185","9421841118","pallavi.mukhopadhyay991@gmail.com","H.No. 291, Sankaran Road","Ghaziabad","Uttar Pradesh","260886","India","LMEOI8575L","369074782944","2015-07-06","Low","Verified","Active"
"7051","CUST007051","Ayaan","Brahmbhatt","Ayaan Brahmbhatt","Male","1961-07-19","Single","Teacher","514868","9377176488","ayaan.brahmbhatt190@gmail.com","H.No. 722
Varghese Ganj","Bhopal","Madhya Pradesh","089520","India","OCKOQ1713Y","059070252842","2024-07-03","Low","Verified","Active"
"7052","CUST007052","Yashvi","Cherian","Yashvi Cherian","Female","1987-07-13","Married","Police Officer","333199","9761357181","yashvi.cherian163@gmail.com","49/001, Sen Circle","Kolkata","West Bengal","091267","India","QBWPS2006W","346758254449","2022-07-04","Medium","Verified","Active"
"7053","CUST007053","Rushil","Bora","Rushil Bora","Male","1972-07-16","Married","Nurse","1464053","9486795640","rushil.bora613@gmail.com","28/31, Jha Nagar","Srinagar","Jammu & Kashmir","939810","India","AIGDP6561A","746342095772","2015-07-06","Low","Verified","Active"
"7054","CUST007054","Kavya","Nagi","Kavya Nagi","Female","1967-07-18","Married","Civil Engineer","649499","9335609928","kavya.nagi223@gmail.com","H.No. 12
Bhatnagar Ganj","Pune","Maharashtra","770733","India","GLLIL5048P","849753415240","2019-07-05","Low","Verified","Active"
"7055","CUST007055","Aarav","Borde","Aarav Borde","Male","1970-07-17","Married","Retired","419550","9344185692","aarav.borde177@gmail.com","72/91, Choudhary Ganj","Kochi","Kerala","316309","India","EODDJ8412J","304351118902","2026-07-03","Low","Verified","Active"
"7056","CUST007056","Lucky","Bhagat","Lucky Bhagat","Male","1960-07-19","Married","Electrician","339866","9732080473","lucky.bhagat72@gmail.com","093
Manda Marg","Agra","Uttar Pradesh","885693","India","FSDIW3529I","009212373466","2011-07-07","Low","Pending","Active"
"7057","CUST007057","Mahika","Lal","Mahika Lal","Female","2008-07-07","Single","Farmer","750092","9766568247","mahika.lal416@gmail.com","88, Wason Path","Udaipur","Rajasthan","189319","India","ETQDH2053Z","232707190736","2020-07-04","Low","Verified","Active"
"7058","CUST007058","Garima","Iyer","Garima Iyer","Female","1996-07-10","Single","Civil Engineer","1987819","9195064077","garima.iyer190@gmail.com","82/63, Gulati Nagar","Dehradun","Uttarakhand","994012","India","USCCW1310T","703999278396","2023-07-04","Low","Verified","Active"
"7059","CUST007059","Jhalak","Saraf","Jhalak Saraf","Female","1989-07-12","Married","HR Manager","4737447","9920706568","jhalak.saraf391@gmail.com","60, Kannan Ganj","Ghaziabad","Uttar Pradesh","979058","India","VEAZJ4108E","105538515166","2016-07-05","Low","Verified","Active"
"7060","CUST007060","Yamini","Rege","Yamini Rege","Female","1966-07-18","Married","Driver","6885638","9330059819","yamini.rege363@gmail.com","H.No. 65, Chaudhuri Ganj","Vadodara","Gujarat","341577","India","JFWUO1530U","091967009400","2022-07-04","Low","Verified","Active"
"7061","CUST007061","Omkaar","Ahuja","Omkaar Ahuja","Male","1969-07-17","Single","Electrician","724385","9623314232","omkaar.ahuja510@gmail.com","H.No. 41, Kant Marg","Ghaziabad","Uttar Pradesh","771232","India","BZLPN7255A","417664109375","2014-07-06","High","Verified","Active"
"7062","CUST007062","Daniel","Ganesh","Daniel Ganesh","Male","1979-07-15","Married","Driver","883377","9121675346","daniel.ganesh14@gmail.com","H.No. 09
Mahajan Street","Mysuru","Karnataka","873722","India","JGYHC5936O","496684483389","2015-07-06","Medium","Pending","Active"
"7063","CUST007063","Vasudha","Solanki","Vasudha Solanki","Female","1988-07-12","Single","HR Manager","4741829","9301063752","vasudha.solanki243@gmail.com","15/590, Nagy Nagar","Bhubaneswar","Odisha","761308","India","MMCZN9199A","401808701389","2018-07-05","Low","Pending","Active"
"7064","CUST007064","Charles","Sarin","Charles Sarin","Male","1975-07-16","Married","HR Manager","7537414","9969394883","charles.sarin733@gmail.com","20
Agrawal Circle","Dehradun","Uttarakhand","492716","India","JLUGB9001T","113106009010","2023-07-04","High","Verified","Active"
"7065","CUST007065","Vincent","Dube","Vincent Dube","Male","1982-07-14","Married","Sales Executive","565144","9156558894","vincent.dube31@gmail.com","13/60
Nagarajan","Pune","Maharashtra","934923","India","FTLIN5206G","802791091745","2024-07-03","Low","Verified","Active"
"7066","CUST007066","Aahana","Ramesh","Aahana Ramesh","Female","1975-07-16","Divorced","Software Engineer","324734","9340008314","aahana.ramesh97@gmail.com","46/73
Bhatt Ganj","Pune","Maharashtra","719884","India","CRITB5073L","445044867920","2026-07-03","Low","Verified","Active"
"7067","CUST007067","Shravya","Sahni","Shravya Sahni","Female","2005-07-08","Married","Driver","6455503","9182450437","shravya.sahni317@gmail.com","392, Doctor Marg","Varanasi","Uttar Pradesh","837895","India","XNIIR5719H","007308721928","2019-07-05","Low","Verified","Active"
"7068","CUST007068","Girik","Rai","Girik Rai","Male","2001-07-09","Married","Accountant","3750491","9360911496","girik.rai489@gmail.com","25/45
Parekh Street","Mumbai","Maharashtra","416166","India","TRUDW6976N","414576366025","2024-07-03","Low","Verified","Active"
"7069","CUST007069","Keya","Thakkar","Keya Thakkar","Female","1962-07-19","Single","Police Officer","783553","9753297203","keya.thakkar438@gmail.com","395
Sule Zila","Noida","Uttar Pradesh","518481","India","AOXDI3160C","075652758752","2016-07-05","Low","Verified","Active"
"7070","CUST007070","Jacob","Din","Jacob Din","Male","2001-07-09","Single","Nurse","1049968","9548039312","jacob.din633@gmail.com","33
Mangat Road","Mysuru","Karnataka","683789","India","VJVII9419J","072720500566","2021-07-04","Medium","Verified","Inactive"
"7071","CUST007071","Elijah","Rana","Elijah Rana","Male","2003-07-09","Married","Software Engineer","388678","9459966574","elijah.rana283@gmail.com","H.No. 95
Swaminathan Street","Patna","Bihar","132031","India","OWLDH2696I","200072120158","2012-07-06","Low","Verified","Active"
"7072","CUST007072","Jasmit","Kaul","Jasmit Kaul","Female","1965-07-18","Married","Driver","1743162","9391054562","jasmit.kaul899@gmail.com","H.No. 337, Kata Ganj","Kolkata","West Bengal","191343","India","MDZJW2266A","281612153382","2019-07-05","Low","Verified","Active"
"7073","CUST007073","Dhriti","Sani","Dhriti Sani","Female","1968-07-17","Single","Doctor","3304330","9658997733","dhriti.sani239@gmail.com","73/398, Khanna Circle","Warangal","Telangana","550118","India","WEGNJ7513S","470980852572","2023-07-04","Low","Verified","Active"
"7074","CUST007074","Raksha","Dube","Raksha Dube","Female","1991-07-12","Single","Sales Executive","837820","9100576987","raksha.dube850@gmail.com","63
Deshpande Circle","Ahmedabad","Gujarat","307760","India","LURNI2153J","489488949379","2026-07-03","Low","Verified","Active"
"7075","CUST007075","Chandran","Kari","Chandran Kari","Male","1989-07-12","Single","Teacher","1404947","9760872620","chandran.kari765@gmail.com","84, Cherian Ganj","Hyderabad","Telangana","490604","India","JTMQT5308H","291948673762","2012-07-06","Low","Verified","Active"
"7076","CUST007076","Ranveer","Shukla","Ranveer Shukla","Male","1970-07-17","Married","Electrician","1355212","9468716378","ranveer.shukla185@gmail.com","367, Prabhakar Nagar","Dehradun","Uttarakhand","610515","India","RWKTP7063S","085346290280","2022-07-04","Low","Verified","Inactive"
"7077","CUST007077","Chakradhar","Issac","Chakradhar Issac","Male","1954-07-21","Married","Civil Engineer","2538880","9608994774","chakradhar.issac337@gmail.com","07/28
Pandey Street","Chennai","Tamil Nadu","146906","India","MLYDJ2408M","532552644786","2021-07-04","Low","Verified","Active"
"7078","CUST007078","Charita","Natt","Charita Natt","Female","2008-07-07","Married","Government Employee","434788","9526182291","charita.natt473@gmail.com","996, Hans Zila","Indore","Madhya Pradesh","172533","India","LOYYL1864Y","416730900047","2023-07-04","Low","Verified","Active"
"7079","CUST007079","Yuvraj","Contractor","Yuvraj Contractor","Male","1991-07-12","Single","Business Owner","946286","9136557581","yuvraj.contractor418@gmail.com","233, Mall Ganj","Varanasi","Uttar Pradesh","600603","India","AWFGS8613P","689915084577","2012-07-06","Medium","Verified","Active"
"7080","CUST007080","Aadi","Andra","Aadi Andra","Male","1977-07-15","Single","Mechanical Engineer","457206","9459011804","aadi.andra636@gmail.com","864
Gara","Ahmedabad","Gujarat","924289","India","NWLRL6494E","600922888816","2017-07-05","Low","Verified","Active"
"7081","CUST007081","Dalaja","Tella","Dalaja Tella","Female","1957-07-20","Married","HR Manager","4895496","9692072628","dalaja.tella253@gmail.com","60/918
Loyal","Varanasi","Uttar Pradesh","206925","India","ACWBD2105E","581109634498","2024-07-03","Low","Verified","Active"
"7082","CUST007082","Rehaan","Patla","Rehaan Patla","Male","1973-07-16","Married","Doctor","818460","9638758145","rehaan.patla789@gmail.com","19/30, Purohit Path","Warangal","Telangana","514726","India","IDYQJ3070V","131286290355","2018-07-05","Low","Verified","Active"
"7083","CUST007083","Yahvi","Bhalla","Yahvi Bhalla","Female","1950-07-22","Married","Student","981769","9809717171","yahvi.bhalla279@gmail.com","H.No. 22
Sarma Nagar","Howrah","West Bengal","884819","India","MPTJV2608C","916456363899","2014-07-06","Medium","Verified","Active"
"7084","CUST007084","Advay","Hari","Advay Hari","Male","1954-07-21","Married","HR Manager","1388275","9569945519","advay.hari572@gmail.com","H.No. 718, Halder Nagar","Lucknow","Uttar Pradesh","164546","India","KRSWX9220L","341329685271","2012-07-06","Low","Verified","Active"
"7085","CUST007085","Nihal","Kanda","Nihal Kanda","Male","2000-07-09","Single","Accountant","1289773","9153337192","nihal.kanda202@gmail.com","91/60, Shetty Ganj","Madurai","Tamil Nadu","102511","India","VAOZN6223I","506055631508","2020-07-04","Low","Verified","Active"
"7086","CUST007086","Udarsh","Jha","Udarsh Jha","Male","2008-07-07","Single","Nurse","1740134","9875216265","udarsh.jha550@gmail.com","777
Gour Zila","Hyderabad","Telangana","920855","India","PJYSS7072T","234075481529","2011-07-07","Low","Verified","Active"
"7087","CUST007087","Panini","Mohan","Panini Mohan","Female","1995-07-11","Married","Software Engineer","906726","9913978215","panini.mohan791@gmail.com","50/41
Chakrabarti Circle","Bhopal","Madhya Pradesh","754387","India","LKPSL7968C","279869462856","2021-07-04","Low","Verified","Active"
"7088","CUST007088","Abeer","Tiwari","Abeer Tiwari","Male","1977-07-15","Married","HR Manager","838448","9936228828","abeer.tiwari905@gmail.com","83, Chakrabarti Street","Howrah","West Bengal","093738","India","HSRKX1298H","037124761273","2015-07-06","Low","Verified","Active"
"7089","CUST007089","Ayaan","Khare","Ayaan Khare","Male","2004-07-08","Married","Nurse","1280023","9612963373","ayaan.khare241@gmail.com","37/13, Suresh Street","Indore","Madhya Pradesh","332253","India","UHHGE9074I","659207674533","2017-07-05","High","Verified","Active"
"7090","CUST007090","Arin","Mishra","Arin Mishra","Male","1975-07-16","Single","Sales Executive","8298503","9352480293","arin.mishra143@gmail.com","H.No. 089, Mani Zila","Ludhiana","Punjab","823086","India","FZBXH9530Z","234088091330","2014-07-06","Low","Verified","Active"
"7091","CUST007091","Advaith","Rajan","Advaith Rajan","Male","1990-07-12","Married","Government Employee","5034525","9656415347","advaith.rajan981@gmail.com","27/725
Mall","Guwahati","Assam","214127","India","IOFTL9892X","251820686826","2016-07-05","Medium","Verified","Active"
"7092","CUST007092","Advik","Ganesh","Advik Ganesh","Male","1954-07-21","Divorced","Driver","363414","9972034517","advik.ganesh135@gmail.com","57/28, Nath Marg","Lucknow","Uttar Pradesh","902767","India","AQPWS4978H","314456855567","2022-07-04","Medium","Verified","Active"
"7093","CUST007093","Dakshesh","Rege","Dakshesh Rege","Male","1978-07-15","Single","Civil Engineer","924563","9752094718","dakshesh.rege104@gmail.com","08/48
Choudhary","Indore","Madhya Pradesh","286455","India","SGAJL8193J","980095569172","2017-07-05","Low","Verified","Active"
"7094","CUST007094","Banjeet","Trivedi","Banjeet Trivedi","Male","1987-07-13","Single","Teacher","673245","9369828284","banjeet.trivedi971@gmail.com","H.No. 31, Khatri Ganj","Pune","Maharashtra","829117","India","KNAIX9390B","387444538987","2011-07-07","Medium","Verified","Active"
"7095","CUST007095","Bimala","Bhat","Bimala Bhat","Female","1953-07-21","Single","Accountant","515368","9427277333","bimala.bhat54@gmail.com","055
Mitra Path","Hyderabad","Telangana","398171","India","KIECG6210Y","532830876473","2011-07-07","Medium","Verified","Active"
"7096","CUST007096","Krishna","Sandal","Krishna Sandal","Male","2001-07-09","Married","Government Employee","386051","9488404322","krishna.sandal993@gmail.com","139
Mittal Chowk","Mysuru","Karnataka","458882","India","EVRRL9495Q","448188902127","2015-07-06","Medium","Verified","Active"
"7097","CUST007097","Devansh","Sastry","Devansh Sastry","Male","1993-07-11","Married","Electrician","759586","9627741554","devansh.sastry689@gmail.com","73/433, Swaminathan Street","Pune","Maharashtra","220390","India","EHEZL9380R","231824597223","2023-07-04","Low","Verified","Active"
"7098","CUST007098","Vihaan","Raj","Vihaan Raj","Male","1991-07-12","Married","Farmer","416270","9476738325","vihaan.raj152@gmail.com","544
Cheema","Varanasi","Uttar Pradesh","922803","India","SYYUR2776P","889911510475","2011-07-07","Low","Verified","Active"
"7099","CUST007099","Ridhi","Chhabra","Ridhi Chhabra","Female","1946-07-23","Single","Sales Executive","739447","9190856680","ridhi.chhabra833@gmail.com","H.No. 86
Manda Street","Noida","Uttar Pradesh","574096","India","MGTNK3296K","187702176539","2014-07-06","Low","Verified","Active"
"7100","CUST007100","Daksh","Sahni","Daksh Sahni","Male","1954-07-21","Married","Doctor","862260","9887341466","daksh.sahni949@gmail.com","775
Manda Marg","Agra","Uttar Pradesh","468207","India","USVRP3195Y","927432422426","2012-07-06","High","Verified","Active"
"7101","CUST007101","Gaurangi","Parsa","Gaurangi Parsa","Female","1964-07-18","Single","Driver","443084","9119365532","gaurangi.parsa605@gmail.com","H.No. 434, Walia Marg","Guwahati","Assam","568600","India","XJXRW4215A","278307821180","2018-07-05","High","Verified","Active"
"7102","CUST007102","Manthan","Deshmukh","Manthan Deshmukh","Male","1982-07-14","Married","Marketing Manager","350639","9414069403","manthan.deshmukh140@gmail.com","H.No. 99
Rege Circle","Chennai","Tamil Nadu","337088","India","NJUHI8961H","205727013731","2024-07-03","High","Verified","Active"
"7103","CUST007103","Amruta","Lad","Amruta Lad","Female","1987-07-13","Single","Nurse","677373","9308066306","amruta.lad963@gmail.com","H.No. 50, Srivastava Marg","Indore","Madhya Pradesh","632420","India","OAGFI8480U","748902726883","2019-07-05","High","Verified","Inactive"
"7104","CUST007104","Ishita","Sarin","Ishita Sarin","Female","1981-07-14","Divorced","Civil Engineer","837002","9947950965","ishita.sarin969@gmail.com","14
Divan Circle","Jaipur","Rajasthan","165762","India","XAROY6282E","277457380545","2026-07-03","High","Verified","Active"
"7105","CUST007105","Yashasvi","Murty","Yashasvi Murty","Female","1995-07-11","Married","Civil Engineer","846892","9411266393","yashasvi.murty657@gmail.com","77/381
Mander Ganj","Bengaluru","Karnataka","642716","India","EAHKD7154D","766209614332","2025-07-03","Low","Verified","Active"
"7106","CUST007106","Owen","Srinivas","Owen Srinivas","Male","1951-07-22","Single","Marketing Manager","292270","9308280241","owen.srinivas605@gmail.com","32/84, Iyer Road","Guwahati","Assam","785968","India","HCNXC2896V","039243601081","2019-07-05","Low","Verified","Active"
