account_id,account_number,customer_id,account_type_id,branch_id,opening_date,current_balance,available_balance,account_status,currency,nominee_registered,internet_banking,mobile_banking,debit_card,cheque_book,last_transaction_date,average_monthly_balance,interest_rate,account_rating
12556,831851506226,9351,2,28,2018-07-04,167795,163277,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-02,164398.44,0.0,Poor
12557,696703585924,9352,1,51,2025-07-02,14031,11810,Active,INR,Yes,No,No,Yes,Yes,2026-05-11,11910.77,3.5,Excellent
12558,908739788044,9352,1,13,2018-07-04,34658,34603,Active,INR,Yes,No,No,Yes,Yes,2026-06-22,35634.33,3.5,Good
12559,807402584944,9353,2,21,2023-07-03,175811,173161,Active,INR,Yes,Yes,No,No,Yes,2026-02-22,186753.81,0.0,Poor
12560,360567961094,9354,3,37,2016-07-04,285061,283127,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-11,223384.1,3.0,Good
12561,198558679394,9355,1,62,2020-07-03,476433,473391,Active,INR,Yes,Yes,No,Yes,No,2026-06-17,501526.38,3.5,Excellent
12562,264742299650,9356,5,8,2017-07-04,2870018,2865910,Active,INR,Yes,Yes,No,Yes,Yes,2026-02-18,3063132.59,6.25,Good
12563,389545919564,9357,1,23,2016-07-04,134329,129419,Frozen,INR,Yes,Yes,Yes,Yes,Yes,2026-04-26,126729.76,3.5,Good
12564,908272794107,9357,2,45,2023-07-03,90042,89184,Active,INR,No,Yes,Yes,Yes,Yes,2026-03-27,81828.65,0.0,Good
12565,234323869313,9358,1,17,2020-07-03,186222,184850,Active,INR,Yes,No,Yes,Yes,No,2026-07-01,136244.15,3.5,Average
12566,771141614629,9359,2,33,2011-07-06,158457,157515,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-15,154997.25,0.0,Poor
12567,387589932716,9360,2,32,2016-07-04,190424,187507,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-10,192846.5,0.0,Good
12568,281734722485,9360,2,94,2020-07-03,41831,37960,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-17,31966.0,0.0,Good
12569,851683897726,9361,1,33,2025-07-02,110700,108237,Active,INR,Yes,Yes,No,Yes,Yes,2026-01-16,95254.6,3.5,Good
12570,926250688407,9362,7,60,2025-07-02,7845,4059,Active,INR,No,No,Yes,Yes,Yes,2026-03-12,7653.99,3.5,Average
12571,438644172436,9363,1,57,2022-07-03,2075235,2071957,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-24,1932869.76,3.5,Good
12572,989782492706,9364,2,92,2018-07-04,670642,668550,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-15,515655.57,0.0,Excellent
12573,254405492346,9365,1,20,2011-07-06,75592,74615,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-25,80270.45,3.5,Good
12574,664042793414,9365,1,83,2025-07-02,181254,176426,Active,INR,Yes,Yes,No,Yes,Yes,2026-07-01,146851.86,3.5,Good
12575,918399495670,9366,1,77,2012-07-05,875,-3339,Active,INR,Yes,No,Yes,Yes,No,2026-01-22,823.74,3.5,Average
12576,976522880863,9367,1,85,2016-07-04,44697,40539,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-16,34265.76,3.5,Excellent
12577,125909592089,9367,2,17,2013-07-05,22366,21941,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-03-15,17920.76,0.0,Good
12578,642282720560,9368,1,66,2018-07-04,52318,48676,Active,INR,Yes,Yes,No,Yes,No,2026-02-02,44292.45,3.5,Good
12579,236995596507,9369,3,44,2025-07-02,2211,-195,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-05,2043.33,3.0,Good
12580,737642468564,9369,2,50,2014-07-05,95562,94442,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-28,94481.49,0.0,Poor
12581,469866572540,9370,2,57,2026-07-02,941429,941198,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-27,998263.68,0.0,Good
12582,893150431060,9371,2,2,2025-07-02,177639,173300,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-26,169592.99,0.0,Poor
12583,693669840286,9372,1,51,2018-07-04,325083,321898,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-25,311344.77,3.5,Good
12584,382066880411,9373,3,16,2023-07-03,1023625,1018992,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-20,1077078.27,3.0,Good
12585,943305272856,9373,2,70,2013-07-05,14483,10546,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-21,14791.98,0.0,Good
12586,737057872728,9373,1,34,2017-07-04,83706,79568,Active,INR,Yes,No,Yes,Yes,No,2026-05-04,59284.74,3.5,Poor
12587,883096987187,9374,2,85,2014-07-05,961,-1923,Active,INR,No,Yes,Yes,Yes,Yes,2026-01-28,970.19,0.0,Good
12588,293994380211,9374,3,87,2025-07-02,993343,991215,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-10,853497.66,3.0,Good
12589,574300491761,9375,1,31,2024-07-02,276464,274476,Active,INR,No,Yes,Yes,Yes,No,2026-04-08,300398.71,3.5,Excellent
12590,971703869374,9376,1,56,2018-07-04,46482,46432,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-30,37329.38,3.5,Average
12591,266841257529,9377,4,31,2012-07-05,178468,175669,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-27,135173.51,6.75,Good
12592,196451303010,9378,1,15,2023-07-03,13928,11558,Active,INR,Yes,No,Yes,Yes,No,2026-02-27,11984.22,3.5,Excellent
12593,976440663655,9379,4,22,2023-07-03,112280,110720,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-13,89109.34,6.75,Good
12594,205739588993,9380,1,57,2020-07-03,2279,-1892,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-24,1821.49,3.5,Good
12595,476434554821,9380,1,10,2016-07-04,119241,115518,Active,INR,Yes,No,Yes,Yes,No,2026-02-03,97909.4,3.5,Good
12596,233112576881,9380,2,41,2021-07-03,577404,574557,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-13,573425.3,0.0,Poor
12597,887827563500,9381,1,29,2025-07-02,7727,5498,Active,INR,Yes,No,Yes,Yes,No,2026-06-23,7517.64,3.5,Excellent
12598,200031363177,9382,1,100,2017-07-04,25645,25471,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-27,20075.2,3.5,Good
12599,589765039878,9382,1,15,2019-07-04,595610,592922,Active,INR,Yes,Yes,No,Yes,No,2026-03-14,476158.35,3.5,Good
12600,838036559140,9383,1,95,2019-07-04,6630,6194,Active,INR,Yes,Yes,No,Yes,Yes,2026-06-23,6528.03,3.5,Good
12601,130811118760,9383,1,3,2018-07-04,4623726,4623264,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-13,4585007.94,3.5,Good
12602,604437747848,9384,1,14,2025-07-02,23927,21768,Active,INR,Yes,No,Yes,Yes,No,2026-03-21,17205.6,3.5,Excellent
12603,787987212209,9384,2,61,2019-07-04,30939,30159,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-01,32069.3,0.0,Poor
12604,798765071547,9385,1,18,2026-07-02,12085,8400,Active,INR,Yes,Yes,No,Yes,No,2026-05-08,11790.25,3.5,Excellent
12605,449434393860,9386,1,73,2024-07-02,142133,140718,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-10,152891.59,3.5,Poor
12606,467633380939,9387,1,56,2014-07-05,304075,301991,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-18,314168.88,3.5,Good
12607,149335037250,9388,2,85,2020-07-03,24035,21634,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-02,17381.65,0.0,Good
12608,482772763166,9389,2,59,2015-07-05,37154,36769,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-04,26093.61,0.0,Average
12609,193007094935,9390,1,64,2021-07-03,4435983,4431339,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-16,3398614.45,3.5,Average
12610,850644830627,9391,8,29,2019-07-04,4406894,4403828,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-03,4783746.59,3.5,Good
12611,599588952275,9391,1,94,2024-07-02,7128,5718,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-18,5666.97,3.5,Poor
12612,735061022441,9392,1,76,2015-07-05,8646,5023,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-17,9467.58,3.5,Good
12613,926256392170,9393,1,7,2018-07-04,4722151,4719476,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-29,3576083.73,3.5,Good
12614,408122127743,9394,2,39,2022-07-03,117062,116931,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-01,86689.55,0.0,Good
12615,122803358086,9394,3,79,2022-07-03,38077,34737,Active,INR,Yes,Yes,Yes,No,Yes,2026-04-14,30849.68,3.0,Average
12616,587087957639,9395,3,27,2017-07-04,902693,900589,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-29,690352.79,3.0,Good
12617,177419650615,9396,1,17,2020-07-03,33005,32441,Dormant,INR,No,Yes,Yes,Yes,No,2026-03-25,32009.94,3.5,Poor
12618,224153892024,9397,2,32,2013-07-05,69629,64819,Closed,INR,Yes,No,Yes,Yes,Yes,2026-04-08,63428.79,0.0,Excellent
12619,689733423867,9397,1,54,2016-07-04,49749,49034,Dormant,INR,Yes,No,Yes,Yes,No,2026-01-30,43310.88,3.5,Poor
12620,791927012394,9398,1,2,2024-07-02,1608,-1234,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-03,1558.48,3.5,Good
12621,251384265160,9399,3,75,2026-07-02,2164,597,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-07,2089.77,3.0,Poor
12622,163878361143,9400,3,85,2015-07-05,2048041,2046223,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-02-11,1976355.06,3.0,Good
12623,547828130260,9401,1,67,2013-07-05,571912,569547,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-23,478724.68,3.5,Average
12624,403126970342,9402,1,96,2018-07-04,185930,185780,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-27,130472.52,3.5,Good
12625,550820519269,9403,2,45,2025-07-02,5961,1794,Active,INR,Yes,No,Yes,No,No,2026-05-01,5861.22,0.0,Good
12626,853761752699,9403,2,66,2013-07-05,43651,39290,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-21,44986.53,0.0,Excellent
12627,643127120502,9404,1,36,2017-07-04,8716,5840,Active,INR,Yes,No,No,Yes,Yes,2026-03-18,7731.3,3.5,Poor
12628,755911342423,9404,2,88,2025-07-02,759727,755066,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-04,575436.83,0.0,Average
12629,417857480764,9405,1,51,2020-07-03,128215,126475,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-06,130382.8,3.5,Average
12630,815093747141,9405,1,30,2017-07-04,7858,7562,Frozen,INR,Yes,Yes,Yes,Yes,Yes,2026-02-22,7374.57,3.5,Good
12631,556833940700,9405,1,74,2014-07-05,51801,51407,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-04-01,40597.62,3.5,Good
12632,311857364891,9406,1,12,2022-07-03,133444,132209,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-04,142479.32,3.5,Poor
12633,403420992135,9406,1,91,2024-07-02,152825,151283,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-07,155580.49,3.5,Average
12634,563899752840,9407,1,52,2022-07-03,561,-2172,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-20,501.34,3.5,Average
12635,464086645992,9408,1,100,2014-07-05,40277,39244,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-07,34596.02,3.5,Good
12636,559036004421,9408,1,22,2025-07-02,31097,27309,Active,INR,Yes,Yes,No,Yes,No,2026-02-25,24826.3,3.5,Good
12637,516864712264,9409,7,81,2013-07-05,8027,3798,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-05-29,6080.22,3.5,Good
12638,553666824978,9410,3,94,2011-07-06,11945,9322,Active,INR,No,Yes,Yes,Yes,No,2026-01-26,11769.29,3.0,Average
12639,144260837866,9411,1,49,2020-07-03,31829,29624,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-20,29535.56,3.5,Poor
12640,390368634481,9411,3,94,2018-07-04,482167,478911,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-17,445396.25,3.0,Average
12641,391964059823,9411,1,61,2026-07-02,12028,8759,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-25,11953.08,3.5,Good
12642,983174355384,9412,2,85,2025-07-02,3475251,3474567,Active,INR,Yes,Yes,Yes,No,Yes,2026-01-06,3016940.15,0.0,Good
12643,721448816495,9412,1,48,2020-07-03,4772,2074,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-07,4721.41,3.5,Good
12644,998397548318,9413,9,83,2020-07-03,134182,131082,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-02,130144.34,4.0,Average
12645,876312553642,9413,1,44,2026-07-02,36602,32646,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-16,28139.44,3.5,Good
12646,672166119894,9414,1,62,2017-07-04,32729,28526,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-14,24765.99,3.5,Good
12647,277976910970,9415,1,46,2021-07-03,25785,24209,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-29,22348.13,3.5,Good
12648,715864989808,9416,3,26,2013-07-05,28255,25302,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-13,22202.35,3.0,Good
12649,884026582707,9417,2,58,2021-07-03,147722,144534,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-28,132520.14,0.0,Good
12650,518873367901,9417,1,10,2021-07-03,2476676,2473840,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-11,2640173.8,3.5,Poor
12651,939676431294,9418,2,24,2020-07-03,33159,32495,Active,INR,Yes,No,No,Yes,No,2026-02-23,23293.37,0.0,Poor
12652,693574567917,9419,3,32,2019-07-04,4250930,4247803,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-25,3612775.92,3.0,Good
12653,763719238656,9420,1,17,2013-07-05,20890,18970,Active,INR,No,Yes,Yes,Yes,No,2026-03-07,17783.68,3.5,Average
12654,310582752994,9420,3,16,2011-07-06,99503,97548,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-11,91211.54,3.0,Good
12655,150451692897,9421,1,20,2016-07-04,2361,152,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-06,2539.3,3.5,Average
12656,853992724051,9422,3,16,2015-07-05,8746,4484,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-25,8901.77,3.0,Poor
12657,757608791327,9422,3,76,2022-07-03,19220,16115,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-16,17028.01,3.0,Good
12658,602779566942,9422,1,50,2020-07-03,761021,756032,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-20,695307.42,3.5,Excellent
12659,781418667752,9423,1,49,2018-07-04,610997,609896,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-23,489492.6,3.5,Good
12660,453257242707,9424,1,43,2014-07-05,33583,29311,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-04,31229.15,3.5,Average
12661,760764175514,9425,2,78,2013-07-05,196685,193593,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-20,155886.39,0.0,Average
12662,842179845582,9426,2,32,2024-07-02,876954,876133,Active,INR,Yes,Yes,Yes,No,No,2026-01-18,955905.29,0.0,Good
12663,412047100287,9426,2,78,2012-07-05,238631,236743,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-09,204332.79,0.0,Good
12664,348668541748,9427,1,94,2022-07-03,5850,4481,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-06,4347.73,3.5,Poor
12665,118427913743,9428,1,19,2022-07-03,3593,777,Active,INR,No,Yes,Yes,Yes,Yes,2026-04-22,3702.97,3.5,Average
12666,261578315035,9428,1,83,2015-07-05,25189,24960,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-03,21696.29,3.5,Average
12667,687923940992,9429,1,31,2016-07-04,168487,163850,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-15,180239.43,3.5,Average
12668,838740752508,9430,2,93,2020-07-03,119411,118294,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-10,87170.69,0.0,Poor
12669,231895963791,9430,1,88,2025-07-02,71867,68581,Active,INR,Yes,No,No,Yes,No,2026-06-25,54879.97,3.5,Good
12670,778234453598,9431,1,5,2014-07-05,62662,59961,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-15,47095.79,3.5,Good
12671,107574815121,9432,1,82,2013-07-05,4629305,4627820,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-02-27,3333687.43,3.5,Good
12672,605939898258,9433,1,85,2022-07-03,167015,166180,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-01,159272.93,3.5,Good
12673,540959825166,9434,3,65,2021-07-03,18540,18390,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-06-20,16399.46,3.0,Excellent
12674,780685428242,9434,1,94,2016-07-04,101194,97867,Frozen,INR,Yes,No,Yes,Yes,No,2026-02-18,94289.36,3.5,Good
12675,994899305348,9435,3,50,2024-07-02,48127,43594,Active,INR,Yes,No,No,Yes,Yes,2026-04-18,52033.84,3.0,Average
12676,626352071882,9436,3,51,2020-07-03,182699,180215,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-19,185196.7,3.0,Average
12677,312357781728,9437,1,59,2019-07-04,5925,4568,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-16,4572.16,3.5,Excellent
12678,248429984953,9438,1,10,2013-07-05,1021354,1020984,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-25,1022943.9,3.5,Good
12679,897050470846,9439,2,50,2011-07-06,1097579,1093352,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-02,1169398.51,0.0,Good
12680,322265022178,9439,5,1,2019-07-04,115043,114055,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-03,92703.31,6.25,Average
12681,189662275757,9440,8,84,2022-07-03,402147,401310,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-19,355826.54,3.5,Good
12682,628169332005,9441,2,65,2013-07-05,21284,17097,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-10,23410.98,0.0,Good
12683,942300626667,9441,2,35,2011-07-06,113202,109749,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-19,88425.19,0.0,Excellent
12684,924977771045,9442,1,4,2011-07-06,72549,68295,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-16,57429.21,3.5,Poor
12685,758939225283,9443,1,88,2013-07-05,50721,48799,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-19,41909.83,3.5,Average
12686,424252880530,9444,3,99,2024-07-02,3384,416,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-27,2792.77,3.0,Average
12687,180438275062,9445,1,36,2024-07-02,121556,120272,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-03-02,87976.91,3.5,Good
12688,335757244051,9446,1,16,2018-07-04,36101,32434,Dormant,INR,Yes,No,Yes,Yes,No,2026-06-06,36100.14,3.5,Good
12689,133627418987,9447,1,77,2011-07-06,147122,145567,Dormant,INR,Yes,Yes,No,Yes,Yes,2026-04-17,111491.78,3.5,Poor
12690,991828901160,9447,1,97,2024-07-02,23674,22313,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-18,21661.71,3.5,Average
12691,923584385303,9448,1,15,2018-07-04,429937,428845,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-02,420084.26,3.5,Good
12692,602981533322,9449,2,95,2013-07-05,123631,123178,Frozen,INR,Yes,Yes,Yes,Yes,Yes,2026-01-17,91713.62,0.0,Good
12693,659650916887,9449,3,79,2021-07-03,181833,177516,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-09,191523.54,3.0,Average
12694,381632539978,9449,10,68,2022-07-03,187411,183371,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-21,150428.04,3.5,Poor
12695,786097251695,9450,3,37,2022-07-03,918411,917289,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-07,650629.26,3.0,Poor
12696,811993997146,9451,2,9,2014-07-05,148298,146001,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-01,126650.67,0.0,Excellent
12697,997929302942,9452,8,45,2012-07-05,31260,27779,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-23,28461.36,3.5,Excellent
12698,389213477602,9453,1,42,2019-07-04,29130,26003,Active,INR,Yes,No,Yes,Yes,No,2026-06-28,30495.65,3.5,Poor
12699,193861057855,9453,9,6,2022-07-03,49017,46093,Dormant,INR,Yes,No,Yes,Yes,No,2026-03-05,51685.6,4.0,Good
12700,154601847122,9454,2,54,2020-07-03,185405,183156,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-20,154075.06,0.0,Average
12701,456138415413,9455,1,38,2014-07-05,24694,22743,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-02,25808.14,3.5,Excellent
12702,450887895164,9455,1,50,2012-07-05,33974,30533,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-18,27641.41,3.5,Average
12703,357455673663,9456,1,62,2021-07-03,7537,7402,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-18,5599.95,3.5,Average
12704,622987788044,9456,1,53,2012-07-05,20549,19618,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-05,19607.91,3.5,Excellent
12705,986170535711,9457,1,81,2020-07-03,38810,36618,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-17,41889.14,3.5,Average
12706,479003385274,9458,1,66,2024-07-02,32469,27876,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-05,23971.24,3.5,Good
12707,378990732333,9459,1,26,2024-07-02,2795359,2791332,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-22,2197020.78,3.5,Good
12708,873973299373,9460,1,35,2019-07-04,94917,94187,Active,INR,No,Yes,No,Yes,No,2026-04-22,78893.75,3.5,Good
12709,362727821977,9461,1,19,2018-07-04,21765,21133,Active,INR,Yes,Yes,Yes,No,Yes,2026-04-04,23765.39,3.5,Excellent
12710,627985419246,9461,1,74,2025-07-02,528238,528101,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-27,505464.19,3.5,Average
12711,103138783171,9462,1,51,2018-07-04,1221,-2424,Active,INR,Yes,Yes,No,Yes,No,2026-06-21,1278.53,3.5,Good
12712,851112382840,9463,1,2,2019-07-04,37668,35953,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-07,28865.3,3.5,Poor
12713,836723273286,9464,1,23,2014-07-05,45606,43916,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-30,35613.22,3.5,Excellent
12714,153726403014,9464,1,4,2020-07-03,119655,119624,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-13,93327.01,3.5,Excellent
12715,263462617269,9465,1,26,2017-07-04,49986,47875,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-02,47056.93,3.5,Excellent
12716,315307399183,9466,6,98,2012-07-05,6045,2984,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-03,4282.14,3.5,Average
12717,358091909266,9466,1,9,2021-07-03,75090,71518,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-23,82447.18,3.5,Excellent
12718,545763086322,9467,2,80,2019-07-04,1843391,1842448,Active,INR,Yes,No,Yes,Yes,No,2026-06-30,1783959.24,0.0,Good
12719,548334244601,9468,1,77,2014-07-05,165862,165131,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-22,170919.56,3.5,Poor
12720,276556030024,9469,1,97,2012-07-05,198211,195658,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-10,200318.9,3.5,Excellent
12721,445449760800,9470,1,55,2016-07-04,4253,3648,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-30,3289.4,3.5,Average
12722,945764572243,9471,1,86,2016-07-04,27740,24831,Active,INR,Yes,No,No,Yes,No,2026-06-16,23782.83,3.5,Good
12723,297050143955,9471,1,53,2022-07-03,868,-1438,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-05-17,771.97,3.5,Good
12724,682795989883,9472,1,83,2022-07-03,6341,5670,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-19,5283.37,3.5,Good
12725,663764546094,9473,1,53,2018-07-04,135917,132522,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-05-04,121438.95,3.5,Good
12726,224893772333,9474,2,16,2018-07-04,27638,26887,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-18,24224.29,0.0,Good
12727,802039180564,9475,3,56,2018-07-04,514734,510433,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-17,492114.89,3.0,Good
12728,232433547876,9476,1,29,2017-07-04,117543,114842,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-15,101792.87,3.5,Good
12729,728279518061,9477,2,46,2020-07-03,113740,110450,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-03,98838.27,0.0,Excellent
12730,340065386127,9478,2,58,2020-07-03,24163,19353,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-01,25878.64,0.0,Excellent
12731,672529051084,9479,1,83,2013-07-05,3971627,3970161,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-30,4047520.51,3.5,Average
12732,801398863501,9480,2,93,2026-07-02,32803,28996,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-06,25051.09,0.0,Good
12733,299610875448,9481,1,90,2022-07-03,54605,52369,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-11,54882.92,3.5,Poor
12734,596258560833,9482,5,82,2016-07-04,459940,455661,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-11,489382.9,6.25,Good
12735,777409783773,9483,1,36,2025-07-02,19479,16717,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-07,16313.94,3.5,Poor
12736,631430063633,9484,2,94,2024-07-02,17010,13854,Active,INR,No,Yes,Yes,Yes,No,2026-06-08,18299.31,0.0,Average
12737,667819580910,9484,3,55,2021-07-03,46591,45271,Active,INR,Yes,Yes,No,Yes,Yes,2026-06-17,44205.83,3.0,Good
12738,950163009606,9484,1,96,2011-07-06,32657,28561,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-13,31674.36,3.5,Good
12739,665156913987,9485,1,83,2019-07-04,138355,137828,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-04-12,132967.09,3.5,Good
12740,897516289541,9486,1,9,2025-07-02,380865,376892,Active,INR,Yes,Yes,No,Yes,No,2026-04-10,395831.39,3.5,Average
12741,545585938850,9487,1,10,2017-07-04,9317,8641,Active,INR,Yes,No,Yes,Yes,No,2026-04-20,10221.67,3.5,Good
12742,350567591252,9488,1,89,2022-07-03,16158,15171,Active,INR,Yes,Yes,No,Yes,Yes,2026-01-27,17372.62,3.5,Poor
12743,143252833965,9488,2,34,2011-07-06,4042,4020,Active,INR,Yes,Yes,No,Yes,Yes,2026-03-22,4434.16,0.0,Poor
12744,104047563431,9488,1,87,2013-07-05,35121,33961,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-13,30763.15,3.5,Good
12745,241815880789,9489,7,81,2017-07-04,136532,133909,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-09,128147.73,3.5,Average
12746,722793880394,9489,2,78,2015-07-05,123692,123096,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-25,119941.46,0.0,Poor
12747,358524246056,9490,2,40,2014-07-05,34725,30930,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-03-13,26049.53,0.0,Good
