beneficiary_id,beneficiary_code,account_id,beneficiary_name,beneficiary_bank,beneficiary_account_number,ifsc_code,relationship,beneficiary_type,city,state,mobile_number,email,added_date,status
29001,BEN512899,16064,Indali Raja,HDFC Bank,462194784905,BKAI593347,Friend,External,Varanasi,Goa,1725693645,indali.raja@gmail.com,2023-05-15,Active
29002,BEN784033,16065,Ladli Sachar,IDFC FIRST Bank,632766334497,BKAI949689,Friend,External,Cuttack,Kerala,1102243050,ladli.sachar@gmail.com,2022-10-27,Active
29003,BEN857078,16065,Vaishnavi Pant,BankAI,240190371677,BKAI784112,Friend,Internal,Ahmedabad,Himachal Pradesh,5331212662,vaishnavi.pant@gmail.com,2022-09-18,Active
29004,BEN389754,16066,Chatura Mital,Kotak Mahindra Bank,726153370636,BKAI211748,Spouse,External,Madhyamgram,Mizoram,2065527731,chatura.mital@gmail.com,2023-09-13,Active
29005,BEN239754,16066,Victor Mitter,Yes Bank,381358177322,BKAI578737,Self,External,Jehanabad,Goa,0296253616,victor.mitter@gmail.com,2024-12-22,Active
29006,BEN746461,16067,Chameli Lall,Axis Bank,375514425800,BKAI552743,Friend,External,Guntur,Kerala,8500729806,chameli.lall@gmail.com,2019-04-10,Active
29007,BEN843613,16067,Falan Atwal,Bank of Baroda,610028691166,BKAI639119,Spouse,External,Katni,Odisha,3724143883,falan.atwal@gmail.com,2018-12-18,Active
29008,BEN280763,16067,Wazir Sandhu,Indian Bank,535598106851,BKAI554125,Business Partner,External,Amravati,Tamil Nadu,8133673975,wazir.sandhu@gmail.com,2016-12-13,Active
29009,BEN101624,16068,Lohit Agate,Yes Bank,883518249249,BKAI193332,Mother,External,Khora ,Uttarakhand,1309985751,lohit.agate@gmail.com,2025-02-15,Active
29010,BEN859690,16069,Yatin Wali,Yes Bank,156418307310,BKAI500181,Father,External,Bongaigaon,Arunachal Pradesh,4272402717,yatin.wali@gmail.com,2024-06-05,Active
29011,BEN796876,16069,Tripti Bhatt,IndusInd Bank,431778509754,BKAI842422,Father,External,Parbhani,Chhattisgarh,8191197546,tripti.bhatt@gmail.com,2023-09-16,Active
29012,BEN598312,16070,Adweta Handa,BankAI,257108128963,BKAI460732,Mother,Internal,Bareilly,Punjab,7330321797,adweta.handa@gmail.com,2024-12-21,Active
29013,BEN109748,16070,Ijaya Raval,BankAI,901485869058,BKAI811289,Friend,Internal,Firozabad,Nagaland,8651399752,ijaya.raval@gmail.com,2022-04-25,Active
29014,BEN496331,16070,Prisha Ramanathan,IDFC FIRST Bank,821541413360,BKAI215580,Spouse,External,Udaipur,Telangana,3475650717,prisha.ramanathan@gmail.com,2025-07-27,Active
29015,BEN974283,16070,Kashish Oak,Bank of Baroda,133714879688,BKAI126618,Friend,External,Raurkela Industrial Township,Nagaland,3784190394,kashish.oak@gmail.com,2016-12-07,Active
29016,BEN784653,16071,Aditya Yadav,BankAI,251627130553,BKAI826129,Brother,Internal,Yamunanagar,Telangana,3409872465,aditya.yadav@gmail.com,2018-04-09,Active
29017,BEN103471,16071,Zayyan Garde,BankAI,928215147700,BKAI114628,Business Partner,Internal,Asansol,Bihar,9065375328,zayyan.garde@gmail.com,2025-01-31,Active
29018,BEN424821,16072,Zehaan Sood,Kotak Mahindra Bank,756628500222,BKAI184591,Friend,External,Rajkot,Meghalaya,3729958817,zehaan.sood@gmail.com,2021-09-20,Active
29019,BEN337681,16072,Gabriel Sur,BankAI,871853374374,BKAI210447,Spouse,Internal,Salem,Andhra Pradesh,1936942273,gabriel.sur@gmail.com,2022-03-31,Active
29020,BEN880707,16072,Qadim Puri,Bank of Baroda,890305466420,BKAI628071,Brother,External,Kozhikode,Arunachal Pradesh,5744394537,qadim.puri@gmail.com,2019-11-23,Active
29021,BEN425602,16073,Ria Chakrabarti,Kotak Mahindra Bank,196794369558,BKAI142662,Employer,External,Chandrapur,Kerala,2203188384,ria.chakrabarti@gmail.com,2021-05-30,Active
29022,BEN294507,16074,Kashish Tripathi,BankAI,985103066476,BKAI542904,Sister,Internal,Eluru,Mizoram,8662104730,kashish.tripathi@gmail.com,2023-10-05,Active
29023,BEN459155,16074,Bhavya Sule,Canara Bank,940536274177,BKAI908684,Spouse,External,Kolhapur,Goa,9552938580,bhavya.sule@gmail.com,2016-08-12,Active
29024,BEN559659,16075,Pranit Agarwal,Canara Bank,456203646574,BKAI939592,Friend,External,Miryalaguda,Jharkhand,6686525685,pranit.agarwal@gmail.com,2025-11-23,Active
29025,BEN306225,16075,Brijesh Johal,IDFC FIRST Bank,725913591159,BKAI212096,Self,External,Durg,Arunachal Pradesh,4397701765,brijesh.johal@gmail.com,2022-08-03,Active
29026,BEN418842,16076,Divya Pai,Union Bank of India,845783665528,BKAI232565,Self,External,Raichur,Kerala,2914223272,divya.pai@gmail.com,2018-02-11,Active
29027,BEN526164,16077,Ekaja Kashyap,Bank of Baroda,258769952668,BKAI699794,Employer,External,Ghaziabad,Jharkhand,1321573565,ekaja.kashyap@gmail.com,2022-05-02,Active
29028,BEN165297,16077,William Pant,BankAI,847155927916,BKAI328401,Spouse,Internal,Kollam,Meghalaya,1645688220,william.pant@gmail.com,2021-10-08,Active
29029,BEN443634,16077,Henry Kala,Union Bank of India,173978617107,BKAI790549,Father,External,Danapur,Kerala,2662700158,henry.kala@gmail.com,2024-01-03,Active
29030,BEN717415,16077,Sai Radhakrishnan,BankAI,514559613412,BKAI708754,Business Partner,Internal,Machilipatnam,Jharkhand,6168125823,sai.radhakrishnan@gmail.com,2021-08-07,Active
29031,BEN617639,16078,Hiral Nagi,Union Bank of India,976352170366,BKAI641297,Brother,External,Suryapet,Karnataka,5669378708,hiral.nagi@gmail.com,2022-12-05,Active
29032,BEN539687,16078,Hemal Butala,BankAI,806092759423,BKAI184986,Brother,Internal,Tiruchirappalli,Tripura,5614197143,hemal.butala@gmail.com,2026-04-19,Active
29033,BEN248052,16078,Arin Tandon,Bandhan Bank,388156439496,BKAI799271,Self,External,Tezpur,Odisha,6239098456,arin.tandon@gmail.com,2022-02-25,Active
29034,BEN499340,16079,Ekta Yohannan,Bandhan Bank,605028890555,BKAI765157,Self,External,Meerut,Himachal Pradesh,7292102307,ekta.yohannan@gmail.com,2023-07-17,Active
29035,BEN946257,16079,Sneha Sane,Canara Bank,671619073674,BKAI759327,Friend,External,Maheshtala,Karnataka,5490100174,sneha.sane@gmail.com,2022-08-28,Active
29036,BEN938724,16079,Aarna Madan,IDFC FIRST Bank,158237080315,BKAI855569,Other,External,Sangli-Miraj & Kupwad,Arunachal Pradesh,9465216633,aarna.madan@gmail.com,2023-11-20,Active
29037,BEN735355,16080,Aahana Bath,BankAI,639835412321,BKAI689028,Father,Internal,Chennai,Nagaland,6234510488,aahana.bath@gmail.com,2025-04-19,Active
29038,BEN611895,16080,Jai Toor,Yes Bank,295807796145,BKAI460722,Other,External,Saharsa,Mizoram,2782815054,jai.toor@gmail.com,2021-07-28,Active
29039,BEN885977,16081,Oni Seth,BankAI,773845768753,BKAI543028,Spouse,Internal,Jaunpur,Madhya Pradesh,4091588399,oni.seth@gmail.com,2019-12-15,Active
29040,BEN570820,16081,Zashil Bose,BankAI,366100816891,BKAI958998,Sister,Internal,Mangalore,Manipur,1444481014,zashil.bose@gmail.com,2024-06-16,Active
29041,BEN481951,16081,Patrick Iyer,Canara Bank,117304159079,BKAI180505,Other,External,Begusarai,Tripura,1033731240,patrick.iyer@gmail.com,2020-06-27,Active
29042,BEN140486,16082,Devansh Bhatt,BankAI,222113013615,BKAI167907,Friend,Internal,Naihati,Maharashtra,4696539228,devansh.bhatt@gmail.com,2024-05-12,Active
29043,BEN276544,16082,Jasmit Srinivasan,State Bank of India,614630777894,BKAI512514,Friend,External,Tadepalligudem,Telangana,5743672233,jasmit.srinivasan@gmail.com,2021-04-01,Active
29044,BEN118442,16082,Ubika Tara,AU Small Finance Bank,830540188163,BKAI441348,Spouse,External,Hospet,Himachal Pradesh,9750788145,ubika.tara@gmail.com,2019-01-31,Active
29045,BEN851499,16083,Jeremiah Setty,BankAI,630520705190,BKAI630851,Self,Internal,Pali,Punjab,4863300521,jeremiah.setty@gmail.com,2021-01-10,Inactive
29046,BEN278563,16084,Aadi Hari,Bandhan Bank,575974552483,BKAI180988,Friend,External,Thane,Himachal Pradesh,8638277954,aadi.hari@gmail.com,2019-09-21,Active
29047,BEN953830,16085,Jack Gupta,BankAI,342150010586,BKAI130395,Sister,Internal,Ludhiana,Karnataka,6383175511,jack.gupta@gmail.com,2026-04-29,Active
29048,BEN749049,16085,Vinaya Murty,Bandhan Bank,389811017474,BKAI308227,Mother,External,Tiruppur,Tripura,8437895193,vinaya.murty@gmail.com,2019-12-19,Active
29049,BEN546083,16085,Ekiya Bajaj,Kotak Mahindra Bank,314224402243,BKAI887469,Spouse,External,Pudukkottai,Madhya Pradesh,6672586533,ekiya.bajaj@gmail.com,2018-04-08,Active
29050,BEN867765,16086,Mekhala Hans,HDFC Bank,750164606776,BKAI229787,Father,External,Muzaffarpur,Madhya Pradesh,6087355610,mekhala.hans@gmail.com,2020-10-03,Active
29051,BEN728030,16087,Ijaya Ben,BankAI,539618914073,BKAI729145,Brother,Internal,Srinagar,Madhya Pradesh,9361984628,ijaya.ben@gmail.com,2023-08-13,Active
29052,BEN250443,16087,Leela Sidhu,State Bank of India,828085646443,BKAI251670,Spouse,External,Ranchi,Telangana,2336846060,leela.sidhu@gmail.com,2016-07-22,Active
29053,BEN549822,16087,Lucky Tara,Union Bank of India,190889838116,BKAI151165,Spouse,External,Nagaon,Jharkhand,8444374696,lucky.tara@gmail.com,2023-01-27,Active
29054,BEN535341,16088,Vinaya Mittal,Punjab National Bank,617815221847,BKAI317209,Spouse,External,Nanded,Manipur,6276141635,vinaya.mittal@gmail.com,2019-06-23,Active
29055,BEN538681,16088,Eesha Gala,IDFC FIRST Bank,641975129009,BKAI241106,Mother,External,Nagercoil,Manipur,5128214517,eesha.gala@gmail.com,2025-05-12,Active
29056,BEN471737,16089,Mason Jain,BankAI,575681729378,BKAI386630,Self,Internal,Karnal,Uttar Pradesh,0800826909,mason.jain@gmail.com,2025-03-10,Active
29057,BEN821504,16091,Abdul Ranganathan,BankAI,824417105363,BKAI351504,Employee,Internal,Tiruchirappalli,Arunachal Pradesh,5475100233,abdul.ranganathan@gmail.com,2020-11-19,Active
29058,BEN152274,16092,Panini Wable,Kotak Mahindra Bank,342592455463,BKAI988910,Employer,External,Gurgaon,West Bengal,5165382207,panini.wable@gmail.com,2021-08-10,Active
29059,BEN863116,16093,Nachiket Ramachandran,HDFC Bank,286562110882,BKAI477325,Father,External,Surendranagar Dudhrej,Assam,2427893436,nachiket.ramachandran@gmail.com,2017-04-01,Active
29060,BEN770615,16093,Daksh Dash,Bank of Baroda,782865074841,BKAI436069,Mother,External,Bhiwandi,Sikkim,6534381234,daksh.dash@gmail.com,2025-10-26,Active
29061,BEN711529,16094,Yauvani Goyal,BankAI,849082662746,BKAI236313,Employee,Internal,Mehsana,Manipur,9967598316,yauvani.goyal@gmail.com,2018-11-19,Active
29062,BEN509129,16094,Neel Garg,Yes Bank,344503864487,BKAI435722,Mother,External,Vijayanagaram,Telangana,2435521465,neel.garg@gmail.com,2019-03-27,Active
29063,BEN321588,16094,Timothy Sankar,Axis Bank,281455842572,BKAI245123,Spouse,External,Sasaram,Punjab,5064181753,timothy.sankar@gmail.com,2017-02-02,Active
29064,BEN751056,16095,Shaurya Narang,Bandhan Bank,342105958392,BKAI909049,Father,External,Sambhal,Sikkim,2975300016,shaurya.narang@gmail.com,2016-07-27,Active
29065,BEN519066,16096,Gagan Chawla,BankAI,466036495129,BKAI989121,Friend,Internal,Meerut,Uttar Pradesh,5211549813,gagan.chawla@gmail.com,2024-01-30,Active
29066,BEN445952,16097,Indali Chowdhury,Bank of Baroda,992081893914,BKAI670205,Father,External,Surat,Jharkhand,2049265055,indali.chowdhury@gmail.com,2017-08-20,Active
29067,BEN985555,16097,Lucky Soman,HDFC Bank,373505381816,BKAI383433,Mother,External,Jamshedpur,Uttar Pradesh,2688458672,lucky.soman@gmail.com,2023-02-02,Active
29068,BEN127299,16097,Rudra Kohli,Axis Bank,305354465438,BKAI304631,Spouse,External,Varanasi,Andhra Pradesh,0213934844,rudra.kohli@gmail.com,2024-02-15,Active
29069,BEN380949,16097,Hema Balasubramanian,BankAI,154124008891,BKAI491927,Spouse,Internal,Parbhani,Punjab,1359654275,hema.balasubramanian@gmail.com,2023-09-22,Active
29070,BEN941985,16098,Sai Kumer,BankAI,503653890217,BKAI930457,Spouse,Internal,Hazaribagh,Punjab,5798084396,sai.kumer@gmail.com,2019-09-09,Active
29071,BEN383732,16098,Ryan Patla,State Bank of India,301869244439,BKAI811468,Mother,External,Thanjavur,Mizoram,7394636694,ryan.patla@gmail.com,2020-10-28,Active
29072,BEN349492,16099,Abhiram Rege,IDFC FIRST Bank,807779981071,BKAI900330,Spouse,External,Mysore,Rajasthan,1709335592,abhiram.rege@gmail.com,2025-11-20,Active
29073,BEN122350,16099,Vedhika Bhatti,Punjab National Bank,589297959373,BKAI907717,Friend,External,Jhansi,Sikkim,9185225022,vedhika.bhatti@gmail.com,2024-11-12,Active
29074,BEN875045,16099,Chameli Raju,Punjab National Bank,200179745748,BKAI486740,Employer,External,Berhampur,Arunachal Pradesh,5771431368,chameli.raju@gmail.com,2023-12-13,Active
29075,BEN863752,16100,Gunbir Dora,Yes Bank,288686145061,BKAI829037,Friend,External,Tirunelveli,Maharashtra,7171005762,gunbir.dora@gmail.com,2022-01-18,Active
29076,BEN129346,16100,Aashi Srivastava,BankAI,534692216760,BKAI538998,Father,Internal,Raichur,Odisha,8660329680,aashi.srivastava@gmail.com,2022-10-10,Active
29077,BEN472250,16101,Umang Ben,BankAI,164253486137,BKAI598750,Father,Internal,Karaikudi,Mizoram,2198338113,umang.ben@gmail.com,2017-01-17,Active
29078,BEN129125,16101,Pahal Chandran,ICICI Bank,281437278681,BKAI893789,Spouse,External,Hospet,Himachal Pradesh,4527951772,pahal.chandran@gmail.com,2017-02-21,Active
29079,BEN616489,16103,Henry Sur,ICICI Bank,827541606280,BKAI566937,Spouse,External,Thoothukudi,Arunachal Pradesh,6187082800,henry.sur@gmail.com,2021-08-30,Active
29080,BEN496593,16103,Urvashi Vig,State Bank of India,964417516240,BKAI699228,Self,External,Miryalaguda,Odisha,4377100607,urvashi.vig@gmail.com,2023-05-25,Active
29081,BEN192135,16103,Chandresh Goel,HDFC Bank,969645233315,BKAI866287,Mother,External,Belgaum,Tamil Nadu,8134907945,chandresh.goel@gmail.com,2025-10-26,Active
29082,BEN522304,16103,Tanay Khalsa,Canara Bank,962796723736,BKAI658589,Spouse,External,Nangloi Jat,Meghalaya,6862571491,tanay.khalsa@gmail.com,2021-06-09,Active
29083,BEN452267,16106,Suhani Pandya,Union Bank of India,710974180883,BKAI487717,Spouse,External,Gangtok,Uttarakhand,4059766796,suhani.pandya@gmail.com,2021-05-17,Active
29084,BEN475454,16106,Ekansh Loke,IndusInd Bank,506252151489,BKAI823076,Friend,External,Bhusawal,Punjab,8179711076,ekansh.loke@gmail.com,2019-08-16,Active
29085,BEN125764,16106,Laban Suri,BankAI,795935829559,BKAI868877,Friend,Internal,Suryapet,Tamil Nadu,0447632756,laban.suri@gmail.com,2018-03-16,Active
29086,BEN232862,16106,Christopher Kota,HDFC Bank,929941327161,BKAI256298,Self,External,Dharmavaram,Gujarat,6846052479,christopher.kota@gmail.com,2025-11-09,Active
29087,BEN323287,16107,Pranit Dugal,BankAI,718851579935,BKAI433028,Sister,Internal,Bhavnagar,Goa,8992493981,pranit.dugal@gmail.com,2022-03-16,Active
29088,BEN664133,16108,Udant Rout,Axis Bank,171725061162,BKAI737231,Self,External,Bhatpara,Karnataka,4523107493,udant.rout@gmail.com,2016-07-26,Active
29089,BEN146372,16108,Nachiket Chandra,BankAI,446342660228,BKAI624946,Brother,Internal,Phusro,Uttarakhand,5390211420,nachiket.chandra@gmail.com,2018-05-29,Active
29090,BEN996324,16108,Janani Ramaswamy,Kotak Mahindra Bank,521283516433,BKAI753963,Father,External,Pudukkottai,Jharkhand,8164061675,janani.ramaswamy@gmail.com,2019-09-23,Active
29091,BEN343529,16108,Samar Sheth,BankAI,494695682372,BKAI642284,Father,Internal,Vadodara,Madhya Pradesh,7275618764,samar.sheth@gmail.com,2021-11-19,Active
29092,BEN385352,16109,Urmi Parmer,Kotak Mahindra Bank,368705384087,BKAI566934,Business Partner,External,Korba,Odisha,3999229858,urmi.parmer@gmail.com,2026-03-25,Active
29093,BEN731088,16109,Indrajit Suri,Axis Bank,337870671040,BKAI227578,Self,External,Uluberia,Jharkhand,6869668980,indrajit.suri@gmail.com,2026-05-04,Active
29094,BEN244849,16110,Rachit Sarraf,AU Small Finance Bank,566185353722,BKAI777545,Friend,External,Guna,Punjab,8835315090,rachit.sarraf@gmail.com,2021-08-11,Active
29095,BEN225618,16110,Arjun Rama,BankAI,945751772193,BKAI416884,Brother,Internal,Kolkata,Tripura,3153830863,arjun.rama@gmail.com,2023-12-12,Active
29096,BEN840646,16111,Sudiksha Andra,BankAI,361666402115,BKAI744375,Business Partner,Internal,Ulhasnagar,Haryana,0080581519,sudiksha.andra@gmail.com,2019-11-10,Active
29097,BEN935936,16111,Banjeet Dayal,Union Bank of India,521084850161,BKAI905875,Self,External,Rewa,Mizoram,1027258801,banjeet.dayal@gmail.com,2022-01-18,Active
29098,BEN185459,16112,Aarush Cheema,BankAI,392405301291,BKAI897345,Friend,Internal,Agartala,Uttarakhand,4993009811,aarush.cheema@gmail.com,2019-02-20,Active
29099,BEN877943,16113,Ijaya Minhas,Indian Bank,835002929393,BKAI284100,Friend,External,Tadipatri,Karnataka,9053815796,ijaya.minhas@gmail.com,2020-09-29,Active
29100,BEN843407,16113,Qadim Chana,Axis Bank,680323313180,BKAI788314,Self,External,Panchkula,Gujarat,1068479014,qadim.chana@gmail.com,2020-02-22,Active
29101,BEN187915,16114,Hitesh Chakraborty,Axis Bank,588684450336,BKAI124469,Mother,External,Ludhiana,Telangana,7908419608,hitesh.chakraborty@gmail.com,2019-01-04,Active
29102,BEN631163,16114,Maya Ahuja,BankAI,610844417395,BKAI876839,Spouse,Internal,Bikaner,Punjab,9940869265,maya.ahuja@gmail.com,2021-08-07,Active
29103,BEN674683,16114,Odika Chadha,AU Small Finance Bank,203929524446,BKAI598775,Self,External,Bhalswa Jahangir Pur,Assam,9504125975,odika.chadha@gmail.com,2016-11-09,Active
29104,BEN920757,16116,Inaya Dhillon,BankAI,601458874703,BKAI308859,Father,Internal,Chinsurah,Nagaland,7761936605,inaya.dhillon@gmail.com,2022-08-08,Active
29105,BEN907724,16116,Sathvik Modi,ICICI Bank,564266770473,BKAI434117,Sister,External,Ratlam,Arunachal Pradesh,7805969413,sathvik.modi@gmail.com,2018-10-17,Active
29106,BEN620732,16117,Dhriti Yogi,HDFC Bank,739535932902,BKAI223947,Business Partner,External,Ajmer,Meghalaya,1828538225,dhriti.yogi@gmail.com,2021-06-19,Active
29107,BEN576969,16117,Baljiwan Raja,Bank of Baroda,421860854179,BKAI685809,Employee,External,Alwar,Punjab,3895063138,baljiwan.raja@gmail.com,2022-04-26,Active
29108,BEN104371,16118,Chandani De,Yes Bank,929844991136,BKAI603066,Employer,External,Malda,Tamil Nadu,9572309488,chandani.de@gmail.com,2025-09-14,Active
29109,BEN938466,16118,Onkar Menon,Bank of Baroda,355606506665,BKAI922964,Father,External,Deoghar,Goa,0263052759,onkar.menon@gmail.com,2025-06-29,Active
29110,BEN268467,16119,Mitesh Mallick,BankAI,407619309299,BKAI297246,Business Partner,Internal,Sambalpur,Karnataka,6033845538,mitesh.mallick@gmail.com,2025-07-28,Active
29111,BEN141849,16119,Bishakha Sachdev,Punjab National Bank,263485133783,BKAI588233,Father,External,Chandrapur,Kerala,0129966721,bishakha.sachdev@gmail.com,2020-12-22,Active
29112,BEN569315,16120,Rajata Agate,IndusInd Bank,893427023152,BKAI606773,Father,External,Shahjahanpur,Kerala,5079607204,rajata.agate@gmail.com,2023-10-08,Active
29113,BEN940552,16120,Keya Borra,IndusInd Bank,608850223059,BKAI962538,Sister,External,Etawah,Maharashtra,4636303754,keya.borra@gmail.com,2025-09-16,Active
29114,BEN214043,16121,Yamini Atwal,Punjab National Bank,711688785704,BKAI108082,Friend,External,Sangli-Miraj & Kupwad,Uttarakhand,8205617830,yamini.atwal@gmail.com,2023-04-27,Active
29115,BEN365270,16122,Bachittar Reddy,Union Bank of India,626892077918,BKAI770249,Brother,External,Panvel,Manipur,9048331944,bachittar.reddy@gmail.com,2022-05-14,Active
29116,BEN549026,16122,Megha Walla,BankAI,229400768158,BKAI251985,Spouse,Internal,South Dumdum,West Bengal,6182078181,megha.walla@gmail.com,2023-04-04,Active
29117,BEN778356,16122,Rajata Memon,Indian Bank,692208819095,BKAI365695,Friend,External,Raebareli,Himachal Pradesh,9892787191,rajata.memon@gmail.com,2025-01-20,Active
29118,BEN435334,16123,Gopal Morar,HDFC Bank,870982032735,BKAI591821,Father,External,Korba,Tamil Nadu,8524898785,gopal.morar@gmail.com,2018-10-10,Active
29119,BEN935223,16123,Upkaar Venkatesh,Bandhan Bank,822318327385,BKAI676568,Spouse,External,Howrah,Karnataka,4780543819,upkaar.venkatesh@gmail.com,2019-05-04,Active
29120,BEN726944,16123,Kevin Chowdhury,Canara Bank,500569244816,BKAI456580,Business Partner,External,Yamunanagar,Sikkim,2576624355,kevin.chowdhury@gmail.com,2020-05-06,Active
29121,BEN383902,16124,Dipta Barad,Union Bank of India,822826070833,BKAI916069,Brother,External,Mysore,Chhattisgarh,1867417010,dipta.barad@gmail.com,2025-07-31,Active
29122,BEN388995,16124,Pallavi Bhatti,HDFC Bank,787879992680,BKAI162825,Other,External,Thane,Andhra Pradesh,8586223254,pallavi.bhatti@gmail.com,2024-10-29,Active
29123,BEN620800,16125,Chaitaly Bhatia,BankAI,182673648325,BKAI170360,Father,Internal,Kumbakonam,Andhra Pradesh,4447277911,chaitaly.bhatia@gmail.com,2024-10-13,Active
29124,BEN568379,16126,Bhavna Konda,BankAI,304313302825,BKAI948825,Spouse,Internal,Baranagar,Assam,2965203202,bhavna.konda@gmail.com,2025-12-20,Active
29125,BEN516463,16127,Amara Verma,Indian Bank,669197729719,BKAI156649,Self,External,Ujjain,Andhra Pradesh,0997195283,amara.verma@gmail.com,2017-02-15,Active
29126,BEN329365,16128,Zaid Bali,AU Small Finance Bank,333612684751,BKAI615238,Self,External,Gurgaon,Nagaland,5767396303,zaid.bali@gmail.com,2016-12-21,Active
